feature,feature_scope,relative_time_bin,median,q25,q75,n
high_low_ratio,channel_local,-4.125,-0.09112769365310669,-0.20313096046447754,-0.00691831111907959,5
high_low_ratio,channel_local,-4.0,-0.09112769365310669,-0.20313096046447754,0.0,5
high_low_ratio,channel_local,-3.875,-0.20313096046447754,-0.29622286558151245,-0.004857361316680908,5
high_low_ratio,channel_local,-3.75,-0.4727606177330017,-0.5493162870407104,0.0,5
high_low_ratio,channel_local,-3.625,-0.5679964423179626,-0.8240968286991119,0.0,5
high_low_ratio,channel_local,-3.5,-0.5679964423179626,-0.8240968286991119,0.15134847164154053,5
high_low_ratio,channel_local,-3.375,0.16663622856140137,0.15134847164154053,0.3686186671257019,5
high_low_ratio,channel_local,-3.25,0.2349514365196228,0.16663622856140137,0.25823307037353516,5
high_low_ratio,channel_local,-3.125,-0.45157718658447266,-0.5389949083328247,0.16106241941452026,5
high_low_ratio,channel_local,-3.0,-0.5132856965065002,-0.5644404292106628,-0.4784054160118103,5
high_low_ratio,channel_local,-2.875,-0.5644404292106628,-0.6548618078231812,-0.15842044353485107,5
high_low_ratio,channel_local,-2.75,-0.16125637292861938,-0.25693440437316895,0.015940308570861816,5
high_low_ratio,channel_local,-2.625,-0.024132609367370605,-0.15842044353485107,0.1537468433380127,5
high_low_ratio,channel_local,-2.5,0.31979167461395264,0.11567556858062744,0.3531055450439453,5
high_low_ratio,channel_local,-2.375,0.3531055450439453,0.11567556858062744,0.4176456928253174,5
high_low_ratio,channel_local,-2.25,0.31979167461395264,0.03058171272277832,0.3483908176422119,5
high_low_ratio,channel_local,-2.125,-0.17007052898406982,-0.17642134428024292,0.3483908176422119,5
high_low_ratio,channel_local,-2.0,-0.17642134428024292,-0.2463359236717224,0.3539038896560669,5
high_low_ratio,channel_local,-1.875,0.42243099212646484,-0.4751858115196228,0.7669899463653564,5
high_low_ratio,channel_local,-1.75,0.8491289615631104,-0.4751858115196228,0.9189132452011108,5
high_low_ratio,channel_local,-1.625,0.9419214725494385,0.19129472970962524,1.1787627935409546,5
high_low_ratio,channel_local,-1.5,0.9419214725494385,0.8781582713127136,1.1787627935409546,5
high_low_ratio,channel_local,-1.375,0.9419214725494385,0.6939187049865723,1.0461511015892029,5
high_low_ratio,channel_local,-1.25,0.5184054374694824,0.5167884826660156,0.8270198106765747,5
high_low_ratio,channel_local,-1.125,0.010602831840515137,-0.29106009006500244,0.14953649044036865,5
high_low_ratio,channel_local,-1.0,-0.017478227615356445,-0.90808966755867,0.14953649044036865,5
high_low_ratio,channel_local,-0.875,-0.017478227615356445,-0.90808966755867,0.29059648513793945,5
high_low_ratio,channel_local,-0.75,-0.033280134201049805,-0.5844654440879822,0.17038846015930176,5
high_low_ratio,channel_local,-0.625,-0.033280134201049805,-0.5844654440879822,0.18825125694274902,5
high_low_ratio,channel_local,-0.5,-0.033280134201049805,-1.1852720975875854,0.32444238662719727,5
high_low_ratio,channel_local,-0.375,-0.09889507293701172,-1.1852720975875854,0.37317872047424316,5
high_low_ratio,channel_local,-0.25,-0.09889507293701172,-0.8539470434188843,0.32444238662719727,5
high_low_ratio,channel_local,-0.125,-0.06481444835662842,-0.49374598264694214,-0.005344271659851074,5
high_low_ratio,channel_local,0.0,-0.005344271659851074,-0.49374598264694214,0.07298046350479126,5
high_low_ratio,channel_local,0.125,0.08555912971496582,-0.49374598264694214,0.24940258264541626,5
high_low_ratio,channel_local,0.25,0.24940258264541626,-0.7240546941757202,0.4977344274520874,5
high_low_ratio,channel_local,0.375,0.18452197313308716,-0.49302005767822266,0.4977344274520874,5
high_low_ratio,channel_local,0.5,-0.2982866168022156,-0.49302005767822266,0.4977344274520874,5
high_low_ratio,channel_local,0.625,-0.45080941915512085,-0.49302005767822266,0.5964640378952026,5
high_low_ratio,channel_local,0.75,-0.23720300197601318,-0.5051695704460144,0.5271313190460205,5
high_low_ratio,channel_local,0.875,-0.45080941915512085,-0.5159504413604736,0.17453253269195557,5
high_low_ratio,channel_local,1.0,-0.43090128898620605,-0.5159504413604736,-0.11899828910827637,5
high_low_ratio,channel_local,1.125,-0.1521310806274414,-0.5159504413604736,0.4321170449256897,5
high_low_ratio,channel_local,1.25,-0.1521310806274414,-0.27198898792266846,0.43889790773391724,5
high_low_ratio,channel_local,1.375,-0.1120072603225708,-0.12960195541381836,0.5073449015617371,5
high_low_ratio,channel_local,1.5,-0.1120072603225708,-0.12960195541381836,0.5073449015617371,5
high_low_ratio,channel_local,1.625,0.11744654178619385,-0.12960195541381836,0.39004307985305786,5
high_low_ratio,channel_local,1.75,0.037105560302734375,-0.12373977899551392,0.23919367790222168,5
high_low_ratio,channel_local,1.875,0.18808984756469727,0.037105560302734375,0.22701191902160645,5
high_low_ratio,channel_local,2.0,0.1871577501296997,0.0886991024017334,0.22701191902160645,5
high_low_ratio,channel_local,2.125,0.0886991024017334,-0.5495222210884094,0.18808984756469727,5
high_low_ratio,channel_local,2.25,0.03786897659301758,-0.5495222210884094,0.12706178426742554,5
high_low_ratio,channel_local,2.375,0.12706178426742554,-0.2528623342514038,0.21759259700775146,5
high_low_ratio,channel_local,2.5,0.12706178426742554,-0.2528623342514038,0.21759259700775146,5
high_low_ratio,channel_local,2.625,-0.6149076819419861,-0.7109838128089905,0.21759259700775146,5
high_low_ratio,channel_local,2.75,-0.6149076819419861,-0.7109838128089905,0.14629769325256348,5
high_low_ratio,channel_local,2.875,-0.45378684997558594,-0.5959633588790894,-0.42321109771728516,5
high_low_ratio,channel_local,3.0,-0.3886520266532898,-0.4376944303512573,-0.33825427293777466,5
high_low_ratio,channel_local,3.125,-0.45378684997558594,-0.594574362039566,-0.4376944303512573,5
high_low_ratio,channel_local,3.25,-0.9263111650943756,-0.9312154054641724,-0.4451519846916199,5
high_low_ratio,channel_local,3.375,-0.9263111650943756,-1.4064451530575752,-0.5828580856323242,5
high_low_ratio,channel_local,3.5,-0.6714276671409607,-1.4064451530575752,-0.5828580856323242,5
high_low_ratio,channel_local,3.625,-0.7671827673912048,-1.337906152009964,-0.397885799407959,5
high_low_ratio,channel_local,3.75,-0.34759724140167236,-0.397885799407959,-0.12570154666900635,5
high_low_ratio,channel_local,3.875,-0.020841240882873535,-0.5722718834877014,0.13512372970581055,5
high_low_ratio,channel_local,4.0,0.36855292320251465,0.08208531141281128,0.3874107599258423,5
high_low_ratio,channel_local,4.125,0.398490309715271,0.36855292320251465,0.6890752911567688,5
high_low_ratio,channel_local,4.25,0.398490309715271,0.19534409046173096,0.7059388756752014,5
high_low_ratio,channel_local,4.375,0.11032402515411377,-0.6513412594795227,0.7059388756752014,5
high_low_ratio,channel_local,4.5,0.22349858283996582,-0.6564222574234009,0.7059388756752014,5
high_low_ratio,channel_local,4.625,0.22349858283996582,-0.6513412594795227,0.5147159695625305,5
high_low_ratio,channel_local,4.75,-0.08150064945220947,-0.3948482275009155,0.17167013883590698,5
high_low_ratio,channel_local,4.875,-0.15121686458587646,-0.24606752395629883,0.12483054399490356,5
kurtosis,channel_local,-4.875,0.02644205093383789,0.0,0.4471064805984497,5
kurtosis,channel_local,-4.75,0.06920766830444336,0.0,0.2667112350463867,5
kurtosis,channel_local,-4.625,0.37235498428344727,0.10650801658630371,0.40593671798706055,5
kurtosis,channel_local,-4.5,-0.03653222322463989,-0.16121971607208252,0.23529791831970215,5
kurtosis,channel_local,-4.375,-0.05471765995025635,-0.27749836444854736,0.0,5
kurtosis,channel_local,-4.25,-0.202508807182312,-0.365864634513855,-0.16121971607208252,5
kurtosis,channel_local,-4.125,-0.10215932130813599,-0.202508807182312,-0.07907867431640625,5
kurtosis,channel_local,-4.0,-0.046966552734375,-0.10215932130813599,0.0,5
kurtosis,channel_local,-3.875,0.19707798957824707,0.0692092776298523,0.39878761768341064,5
kurtosis,channel_local,-3.75,0.27973002195358276,0.19707798957824707,1.024877905845642,5
kurtosis,channel_local,-3.625,0.19707798957824707,0.1679406762123108,0.3661983013153076,5
kurtosis,channel_local,-3.5,0.0014193058013916016,-0.027355551719665527,0.27973002195358276,5
kurtosis,channel_local,-3.375,0.0014193058013916016,-0.11537665128707886,0.1716347336769104,5
kurtosis,channel_local,-3.25,-0.027355551719665527,-0.13483941555023193,0.0014193058013916016,5
kurtosis,channel_local,-3.125,-0.02644205093383789,-0.117184579372406,0.1632554531097412,5
kurtosis,channel_local,-3.0,-0.09389901161193848,-0.2188732624053955,-0.02644205093383789,5
kurtosis,channel_local,-2.875,-0.3031919002532959,-0.3406516909599304,-0.2188732624053955,5
kurtosis,channel_local,-2.75,-0.15671229362487793,-0.39122986793518066,0.31628793478012085,5
kurtosis,channel_local,-2.625,0.12584030628204346,-0.15671229362487793,0.31628793478012085,5
kurtosis,channel_local,-2.5,-0.1351986527442932,-0.15671229362487793,0.3204925060272217,5
kurtosis,channel_local,-2.375,-0.023563265800476074,-0.1351986527442932,0.20038998126983643,5
kurtosis,channel_local,-2.25,-0.03849387168884277,-0.04458510875701904,0.17677491903305054,5
kurtosis,channel_local,-2.125,-0.15910041332244873,-0.23661035299301147,0.1497812271118164,5
kurtosis,channel_local,-2.0,0.08810895681381226,-0.23661035299301147,0.1497812271118164,5
kurtosis,channel_local,-1.875,0.03440290689468384,-0.20252835750579834,0.2996082305908203,5
kurtosis,channel_local,-1.75,0.32684528827667236,0.08810895681381226,0.3584386110305786,5
kurtosis,channel_local,-1.625,0.15285098552703857,0.1518535614013672,0.32684528827667236,5
kurtosis,channel_local,-1.5,0.15285098552703857,0.1518535614013672,0.381452739238739,5
kurtosis,channel_local,-1.375,-0.01657426357269287,-0.027198851108551025,0.15285098552703857,5
kurtosis,channel_local,-1.25,0.296886682510376,-0.027198851108551025,0.35453999042510986,5
kurtosis,channel_local,-1.125,0.296886682510376,-0.027198851108551025,0.35453999042510986,5
kurtosis,channel_local,-1.0,-0.15609872341156006,-0.1932053565979004,-0.07815802097320557,5
kurtosis,channel_local,-0.875,-0.07815802097320557,-0.15609872341156006,-0.06901562213897705,5
kurtosis,channel_local,-0.75,0.1090536117553711,-0.026108860969543457,0.3103647232055664,5
kurtosis,channel_local,-0.625,0.287276029586792,0.2128610610961914,0.5838850736618042,5
kurtosis,channel_local,-0.5,0.31273961067199707,-0.3564354181289673,0.3420064449310303,5
kurtosis,channel_local,-0.375,0.2128610610961914,-0.3564354181289673,0.3042539358139038,5
kurtosis,channel_local,-0.25,0.31273961067199707,0.02851283550262451,0.3733478784561157,5
kurtosis,channel_local,-0.125,0.3733478784561157,-0.01472628116607666,0.5840280652046204,5
kurtosis,channel_local,0.0,0.0749313235282898,0.009049415588378906,0.20560193061828613,5
kurtosis,channel_local,0.125,0.16009771823883057,0.0749313235282898,0.20560193061828613,5
kurtosis,channel_local,0.25,0.152177095413208,0.14360147714614868,0.20560193061828613,5
kurtosis,channel_local,0.375,0.45603036880493164,0.14360147714614868,0.4743229150772095,5
kurtosis,channel_local,0.5,0.37043774127960205,-0.17387109994888306,0.4743229150772095,5
kurtosis,channel_local,0.625,0.09684908390045166,-0.383014440536499,0.4743229150772095,5
kurtosis,channel_local,0.75,0.09684908390045166,-0.3574652671813965,0.17393982410430908,5
kurtosis,channel_local,0.875,-0.3181573152542114,-0.42199331521987915,0.05658578872680664,5
kurtosis,channel_local,1.0,-0.33195531368255615,-0.3475421667098999,-0.23577392101287842,5
kurtosis,channel_local,1.125,-0.33195531368255615,-0.3475421667098999,-0.23577392101287842,5
kurtosis,channel_local,1.25,0.4431268572807312,0.16678166389465332,1.229203701019287,5
kurtosis,channel_local,1.375,0.4959244132041931,0.16678166389465332,1.229203701019287,5
kurtosis,channel_local,1.5,0.4959244132041931,0.1766124963760376,0.5382497310638428,5
kurtosis,channel_local,1.625,0.1766124963760376,0.16692841053009033,0.24113577604293823,5
kurtosis,channel_local,1.75,0.20820832252502441,0.16692841053009033,0.24113577604293823,5
kurtosis,channel_local,1.875,0.13271939754486084,-0.12862861156463623,0.24113577604293823,5
kurtosis,channel_local,2.0,-0.1325114369392395,-0.41376543045043945,0.13271939754486084,5
kurtosis,channel_local,2.125,-0.4308871030807495,-0.4431639313697815,-0.41376543045043945,5
kurtosis,channel_local,2.25,-0.265439510345459,-0.4308871030807495,0.3952139616012573,5
kurtosis,channel_local,2.375,-0.007328510284423828,-0.265439510345459,0.21688830852508545,5
kurtosis,channel_local,2.5,0.21688830852508545,-0.265439510345459,0.3952139616012573,5
kurtosis,channel_local,2.625,0.07571840286254883,-0.43594640493392944,0.13975346088409424,5
kurtosis,channel_local,2.75,-0.26793956756591797,-0.6469281911849976,-0.222201406955719,5
kurtosis,channel_local,2.875,-0.1770411729812622,-0.222201406955719,0.09639966487884521,5
kurtosis,channel_local,3.0,0.09639966487884521,-0.1770411729812622,0.26243531703948975,5
kurtosis,channel_local,3.125,0.34514355659484863,0.08046448230743408,0.4548753499984741,5
kurtosis,channel_local,3.25,0.7160745859146118,0.6656224131584167,1.1305593252182007,5
kurtosis,channel_local,3.375,0.08046448230743408,-0.017227232456207275,0.28421127796173096,5
kurtosis,channel_local,3.5,-0.644395649433136,-0.7118563950061798,0.28421127796173096,5
kurtosis,channel_local,3.625,-0.644395649433136,-0.6947680711746216,-0.5787354707717896,5
kurtosis,channel_local,3.75,-0.02820134162902832,-0.5218681693077087,0.18871015310287476,5
kurtosis,channel_local,3.875,0.2722036838531494,0.18871015310287476,0.4675300121307373,5
kurtosis,channel_local,4.0,0.5926437377929688,0.18871015310287476,0.7545031309127808,5
kurtosis,channel_local,4.125,0.22289174795150757,0.1614130735397339,0.4675300121307373,5
kurtosis,channel_local,4.25,0.3664778470993042,0.1614130735397339,0.6585368514060974,5
kurtosis,channel_local,4.375,0.3035113215446472,0.14337801933288574,0.3664778470993042,5
kurtosis,channel_local,4.5,0.4641916751861572,0.3035113215446472,0.5055861473083496,5
kurtosis,channel_local,4.625,-0.009611308574676514,-0.2828860878944397,0.4641916751861572,5
kurtosis,channel_local,4.75,-0.012452185153961182,-0.2828860878944397,0.5055861473083496,5
kurtosis,channel_local,4.875,0.21545684337615967,0.17965102195739746,0.8467779159545898,5
lagged_outflow,channel_propagation,-4.875,-0.0036989450454711914,-0.07296383380889893,0.0,5
lagged_outflow,channel_propagation,-4.75,-0.038185954093933105,-0.08610323071479797,-0.0036989450454711914,5
lagged_outflow,channel_propagation,-4.625,0.09469640254974365,0.0,0.5756531655788422,5
lagged_outflow,channel_propagation,-4.5,0.23794639110565186,-0.04476213455200195,0.6387692391872406,5
lagged_outflow,channel_propagation,-4.375,0.23794639110565186,-0.14439254999160767,0.6387692391872406,5
lagged_outflow,channel_propagation,-4.25,0.057204365730285645,-0.010365545749664307,0.5005557239055634,5
lagged_outflow,channel_propagation,-4.125,0.057204365730285645,-0.010365545749664307,0.4660707414150238,5
lagged_outflow,channel_propagation,-4.0,0.08491325378417969,-0.2680901885032654,0.43553024530410767,5
lagged_outflow,channel_propagation,-3.875,0.1460723876953125,-0.2680901885032654,0.1719425916671753,5
lagged_outflow,channel_propagation,-3.75,0.08491325378417969,-0.03125125169754028,0.13898980617523193,5
lagged_outflow,channel_propagation,-3.625,0.0,-0.005816221237182617,0.0,5
lagged_outflow,channel_propagation,-3.5,0.0,-0.006789445877075195,0.021622419357299805,5
lagged_outflow,channel_propagation,-3.375,-0.037026166915893555,-0.040880560874938965,0.0029623806476593018,5
lagged_outflow,channel_propagation,-3.25,0.03317093849182129,-0.024376213550567627,0.04890120029449463,5
lagged_outflow,channel_propagation,-3.125,-0.012444078922271729,-0.056916892528533936,-0.0029623806476593018,5
lagged_outflow,channel_propagation,-3.0,-0.024376213550567627,-0.0483250617980957,-0.0029623806476593018,5
lagged_outflow,channel_propagation,-2.875,-0.06479066610336304,-0.09923535585403442,-0.012444078922271729,5
lagged_outflow,channel_propagation,-2.75,0.08836263418197632,-0.07135647535324097,0.1033560037612915,5
lagged_outflow,channel_propagation,-2.625,0.1033560037612915,-0.15624219179153442,0.29086077213287354,5
lagged_outflow,channel_propagation,-2.5,0.04361855983734131,-0.15624219179153442,0.3377091884613037,5
lagged_outflow,channel_propagation,-2.375,0.0012878179550170898,-0.0825074315071106,0.3377091884613037,5
lagged_outflow,channel_propagation,-2.25,0.08202517032623291,-0.0012878179550170898,0.08320856094360352,5
lagged_outflow,channel_propagation,-2.125,-0.06665432453155518,-0.10276150703430176,0.08202517032623291,5
lagged_outflow,channel_propagation,-2.0,-0.06665432453155518,-0.10276150703430176,0.02593517303466797,5
lagged_outflow,channel_propagation,-1.875,0.014000535011291504,-0.007858872413635254,0.02593517303466797,5
lagged_outflow,channel_propagation,-1.75,0.1873384714126587,0.003495156764984131,0.26792001724243164,5
lagged_outflow,channel_propagation,-1.625,0.2853398323059082,-0.20374029874801636,0.4165368676185608,5
lagged_outflow,channel_propagation,-1.5,0.4165368676185608,-0.20374029874801636,0.4267340898513794,5
lagged_outflow,channel_propagation,-1.375,0.4267340898513794,-0.09341329336166382,0.467421293258667,5
lagged_outflow,channel_propagation,-1.25,0.28335320949554443,0.08832424879074097,0.4497995376586914,5
lagged_outflow,channel_propagation,-1.125,0.2756204605102539,0.1993097960948944,0.3107524514198303,5
lagged_outflow,channel_propagation,-1.0,0.590120255947113,0.01550900936126709,0.6177373826503754,5
lagged_outflow,channel_propagation,-0.875,0.5597074627876282,-0.1338297724723816,0.7339132726192474,5
lagged_outflow,channel_propagation,-0.75,0.5342587828636169,-0.1359052062034607,0.7685328423976898,5
lagged_outflow,channel_propagation,-0.625,0.46708863973617554,-0.15221387147903442,0.7685328423976898,5
lagged_outflow,channel_propagation,-0.5,0.46708863973617554,-0.18181473016738892,0.8632436692714691,5
lagged_outflow,channel_propagation,-0.375,0.3987371325492859,-0.2723556160926819,0.8734180629253387,5
lagged_outflow,channel_propagation,-0.25,0.3987371325492859,-0.2982240319252014,0.8734180629253387,5
lagged_outflow,channel_propagation,-0.125,0.6471327245235443,-0.2723556160926819,0.7759314179420471,5
lagged_outflow,channel_propagation,0.0,0.4777640700340271,-0.05091238021850586,0.5279496610164642,5
lagged_outflow,channel_propagation,0.125,0.1744736135005951,0.17160236835479736,0.23078042268753052,5
lagged_outflow,channel_propagation,0.25,0.4741562008857727,-0.04258620738983154,0.5277585983276367,5
lagged_outflow,channel_propagation,0.375,0.5277585983276367,-0.04258620738983154,0.660869836807251,5
lagged_outflow,channel_propagation,0.5,0.3327362537384033,0.16399848461151123,0.5861387252807617,5
lagged_outflow,channel_propagation,0.625,0.5226643681526184,0.30387136340141296,0.5482233762741089,5
lagged_outflow,channel_propagation,0.75,0.4814091622829437,0.35386788845062256,0.7903514504432678,5
lagged_outflow,channel_propagation,0.875,0.7153460383415222,0.35386788845062256,0.755628913640976,5
lagged_outflow,channel_propagation,1.0,0.7153460383415222,0.46345579624176025,0.7582533061504364,5
lagged_outflow,channel_propagation,1.125,0.6317600011825562,0.3990105390548706,0.7582533061504364,5
lagged_outflow,channel_propagation,1.25,0.6831698417663574,0.3990105390548706,0.9789898097515106,5
lagged_outflow,channel_propagation,1.375,0.7291197776794434,0.35669267177581787,1.0670742690563202,5
lagged_outflow,channel_propagation,1.5,0.85184645652771,0.16166913509368896,1.0670742690563202,5
lagged_outflow,channel_propagation,1.625,0.85184645652771,0.2890269160270691,0.8851206004619598,5
lagged_outflow,channel_propagation,1.75,0.85184645652771,0.4184489846229553,0.8851206004619598,5
lagged_outflow,channel_propagation,1.875,0.815674901008606,0.6543518900871277,1.1102575659751892,5
lagged_outflow,channel_propagation,2.0,0.815674901008606,0.6543518900871277,1.1102575659751892,5
lagged_outflow,channel_propagation,2.125,0.5926134586334229,0.5429331660270691,1.1102575659751892,5
lagged_outflow,channel_propagation,2.25,0.5728706121444702,0.3215678334236145,1.0967629551887512,5
lagged_outflow,channel_propagation,2.375,0.5728706121444702,0.3215678334236145,1.0960999131202698,5
lagged_outflow,channel_propagation,2.5,0.5876835584640503,0.3215678334236145,1.0835890471935272,5
lagged_outflow,channel_propagation,2.625,0.5876835584640503,0.048169732093811035,1.0835890471935272,5
lagged_outflow,channel_propagation,2.75,0.5602039098739624,-0.13191282749176025,1.2093652188777924,5
lagged_outflow,channel_propagation,2.875,0.5602039098739624,-0.08650600910186768,1.2093652188777924,5
lagged_outflow,channel_propagation,3.0,1.1063746213912964,0.015877842903137207,1.1586223542690277,5
lagged_outflow,channel_propagation,3.125,0.9543661773204803,0.015877842903137207,1.2046386003494263,5
lagged_outflow,channel_propagation,3.25,0.893722265958786,-0.2223796248435974,0.9620394110679626,5
lagged_outflow,channel_propagation,3.375,0.7894597947597504,0.14940595626831055,0.8434919118881226,5
lagged_outflow,channel_propagation,3.5,0.7894597947597504,0.5530988574028015,0.8434919118881226,5
lagged_outflow,channel_propagation,3.625,0.9566391110420227,0.593533456325531,0.9642610251903534,5
lagged_outflow,channel_propagation,3.75,1.0610130727291107,0.6237426400184631,1.1230522394180298,5
lagged_outflow,channel_propagation,3.875,1.1021703481674194,0.6237426400184631,1.1955270171165466,5
lagged_outflow,channel_propagation,4.0,0.6910512447357178,0.5981407761573792,1.1042750477790833,5
lagged_outflow,channel_propagation,4.125,0.6571905612945557,0.5981407761573792,1.0575540661811829,5
lagged_outflow,channel_propagation,4.25,0.7962449193000793,0.5450731515884399,0.8208314776420593,5
lagged_outflow,channel_propagation,4.375,0.7962449193000793,0.41810882091522217,0.8208314776420593,5
lagged_outflow,channel_propagation,4.5,0.7185685038566589,0.3995780944824219,0.8720241189002991,5
lagged_outflow,channel_propagation,4.625,0.7087430357933044,0.38887500762939453,0.7514921128749847,5
lagged_outflow,channel_propagation,4.75,0.619037002325058,0.38887500762939453,0.7185685038566589,5
lagged_outflow,channel_propagation,4.875,0.5972444713115692,0.38887500762939453,0.6499285101890564,5
largest_component_fraction,global_propagation,-4.875,-0.3372454047203064,-1.348981499671936,0.0,5
largest_component_fraction,global_propagation,-4.75,0.0,0.0,0.6744932532310486,5
largest_component_fraction,global_propagation,-4.625,0.674490749835968,0.0,0.6744932532310486,5
largest_component_fraction,global_propagation,-4.5,0.674490749835968,0.0,0.6744932532310486,5
largest_component_fraction,global_propagation,-4.375,0.674490749835968,0.6744842529296875,1.0117386281490326,5
largest_component_fraction,global_propagation,-4.25,0.6744842529296875,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,-4.125,0.0,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,-4.0,0.0,0.0,1.3489840030670166,5
largest_component_fraction,global_propagation,-3.875,0.0,-0.3372454047203064,1.3489840030670166,5
largest_component_fraction,global_propagation,-3.75,0.674490749835968,-0.674490749835968,1.0117386281490326,5
largest_component_fraction,global_propagation,-3.625,0.674490749835968,0.0,0.674490749835968,5
largest_component_fraction,global_propagation,-3.5,0.674490749835968,0.0,0.674490749835968,5
largest_component_fraction,global_propagation,-3.375,-0.6744908094406128,-1.0117360949516296,0.0,5
largest_component_fraction,global_propagation,-3.25,0.0,-0.6744908094406128,0.3372454047203064,5
largest_component_fraction,global_propagation,-3.125,0.0,0.0,0.3372454047203064,5
largest_component_fraction,global_propagation,-3.0,0.0,0.0,0.674490749835968,5
largest_component_fraction,global_propagation,-2.875,0.0,-0.6744908094406128,0.0,5
largest_component_fraction,global_propagation,-2.75,-0.6744908094406128,-1.3489865064620972,0.0,5
largest_component_fraction,global_propagation,-2.625,-0.6744908094406128,-2.02347731590271,0.0,5
largest_component_fraction,global_propagation,-2.5,0.0,-0.6744908094406128,0.0,5
largest_component_fraction,global_propagation,-2.375,-0.6744908094406128,-1.3489815592765808,-0.674490749835968,5
largest_component_fraction,global_propagation,-2.25,0.0,-0.674490749835968,0.0,5
largest_component_fraction,global_propagation,-2.125,-0.674490749835968,-0.674490749835968,0.0,5
largest_component_fraction,global_propagation,-2.0,-0.674490749835968,-0.6744908094406128,-0.3372454047203064,5
largest_component_fraction,global_propagation,-1.875,-0.674490749835968,-0.6744908094406128,0.0,5
largest_component_fraction,global_propagation,-1.75,0.3372454047203064,0.0,0.6744932532310486,5
largest_component_fraction,global_propagation,-1.625,0.3372454047203064,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,-1.5,0.3372454047203064,-0.674490749835968,1.3489840030670166,5
largest_component_fraction,global_propagation,-1.375,0.3372454047203064,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,-1.25,0.3372454047203064,0.0,0.3372478783130646,5
largest_component_fraction,global_propagation,-1.125,0.0,0.0,0.3372454047203064,5
largest_component_fraction,global_propagation,-1.0,0.3372454047203064,0.0,0.6744842529296875,5
largest_component_fraction,global_propagation,-0.875,0.6744842529296875,0.3372454047203064,1.0117386281490326,5
largest_component_fraction,global_propagation,-0.75,0.6744842529296875,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,-0.625,0.0,-0.6744908094406128,1.0117386281490326,5
largest_component_fraction,global_propagation,-0.5,1.0117386281490326,-1.3489816188812256,1.348981499671936,5
largest_component_fraction,global_propagation,-0.375,0.674490749835968,-0.6744908094406128,0.6744932532310486,5
largest_component_fraction,global_propagation,-0.25,0.6744932532310486,-0.6744908094406128,0.6744957566261292,5
largest_component_fraction,global_propagation,-0.125,0.6744932532310486,-0.3372454047203064,0.6744957566261292,5
largest_component_fraction,global_propagation,0.0,0.6744932532310486,0.0,0.6744957566261292,5
largest_component_fraction,global_propagation,0.125,-0.3372454047203064,-0.674490749835968,0.6744932532310486,5
largest_component_fraction,global_propagation,0.25,0.0,-0.3372454047203064,0.6744932532310486,5
largest_component_fraction,global_propagation,0.375,0.6744842529296875,-0.3372454047203064,1.0117386281490326,5
largest_component_fraction,global_propagation,0.5,0.0,-0.3372454047203064,1.0117386281490326,5
largest_component_fraction,global_propagation,0.625,0.6744842529296875,0.0,1.0117386281490326,5
largest_component_fraction,global_propagation,0.75,0.6744842529296875,0.3372454047203064,1.0117386281490326,5
largest_component_fraction,global_propagation,0.875,0.6744842529296875,0.3372454047203064,1.0117386281490326,5
largest_component_fraction,global_propagation,1.0,0.3372454047203064,0.0,0.674490749835968,5
largest_component_fraction,global_propagation,1.125,0.3372454047203064,0.0,0.674490749835968,5
largest_component_fraction,global_propagation,1.25,0.674490749835968,0.0,1.3489840030670166,5
largest_component_fraction,global_propagation,1.375,0.3372454047203064,-0.674490749835968,1.3489840030670166,5
largest_component_fraction,global_propagation,1.5,0.0,-0.674490749835968,1.3489840030670166,5
largest_component_fraction,global_propagation,1.625,-1.348981499671936,-1.3489865064620972,-0.3372454047203064,5
largest_component_fraction,global_propagation,1.75,-1.348981499671936,-1.3489865064620972,-0.3372454047203064,5
largest_component_fraction,global_propagation,1.875,-0.6744908094406128,-1.3489865064620972,0.0,5
largest_component_fraction,global_propagation,2.0,-0.3372454047203064,-1.3489865064620972,0.0,5
largest_component_fraction,global_propagation,2.125,0.0,-0.674490749835968,0.0,5
largest_component_fraction,global_propagation,2.25,-0.674490749835968,-0.6744908094406128,-0.3372454047203064,5
largest_component_fraction,global_propagation,2.375,-0.674490749835968,-1.348981499671936,-0.674490749835968,5
largest_component_fraction,global_propagation,2.5,-0.674490749835968,-1.348981499671936,0.3372454047203064,5
largest_component_fraction,global_propagation,2.625,-1.348981499671936,-1.3489865064620972,-0.3372454047203064,5
largest_component_fraction,global_propagation,2.75,-0.6744908094406128,-2.697956681251526,-0.3372454047203064,5
largest_component_fraction,global_propagation,2.875,-0.3372454047203064,-0.6744908094406128,0.0,5
largest_component_fraction,global_propagation,3.0,-0.3372454047203064,-0.674490749835968,-0.3372454047203064,5
largest_component_fraction,global_propagation,3.125,-0.674490749835968,-0.6744908094406128,-0.3372454047203064,5
largest_component_fraction,global_propagation,3.25,-1.3489814400672913,-1.3489816188812256,-0.674490749835968,5
largest_component_fraction,global_propagation,3.375,-1.3489814400672913,-1.3489816188812256,0.0,5
