sample_id,feature,feature_scope,channel_set,onset_seconds,peak_change_seconds,signed_timing_error_seconds,absolute_timing_error_seconds,baseline_level,early_ictal_level,early_contrast,top10_overlap,top10_enrichment,channels_used
train_000211,lagged_outflow,channel_propagation,all,14.210188,14.125,-0.08518800000000049,0.08518800000000049,1.0958046913146973,1.3998875617980957,0.30408287048339844,1.0,-0.16657114028930664,163
train_000211,net_lagged_outflow,channel_propagation,all,14.210188,13.625,-0.5851880000000005,0.5851880000000005,1.243909478187561,1.707552433013916,0.463642954826355,0.0,-0.5377182960510254,163
train_000211,coactivation_strength,channel_propagation,all,14.210188,16.75,2.5398119999999995,2.5398119999999995,1.0260372161865234,1.2126355171203613,0.1865983009338379,0.0,-0.007126748561859131,163
train_000211,recruited_fraction_2z,global_propagation,all,14.210188,14.625,0.4148119999999995,0.4148119999999995,0.0,2.7541213035583496,2.7541213035583496,,,163
train_000211,recruited_fraction_3z,global_propagation,all,14.210188,13.25,-0.9601880000000005,0.9601880000000005,0.0,0.0,0.0,,,163
train_000211,recruitment_fraction_slope,global_propagation,all,14.210188,14.5,0.2898119999999995,0.2898119999999995,0.0,2.0841269493103027,2.0841269493103027,,,163
train_000211,recruitment_dispersion,global_propagation,all,14.210188,13.625,-0.5851880000000005,0.5851880000000005,-0.044770076870918274,1.2289180755615234,1.2736881524324417,,,163
train_000211,propagation_front,global_propagation,all,14.210188,14.5,0.2898119999999995,0.2898119999999995,0.0,2.7541215419769287,2.7541215419769287,,,163
train_000211,network_density,global_propagation,all,14.210188,14.125,-0.08518800000000049,0.08518800000000049,0.03772116079926491,0.5146248936653137,0.4769037328660488,,,163
train_000211,largest_component_fraction,global_propagation,all,14.210188,13.25,-0.9601880000000005,0.9601880000000005,0.0,0.3372454047203064,0.3372454047203064,,,163
train_000211,mean_lagged_connectivity,global_propagation,all,14.210188,14.125,-0.08518800000000049,0.08518800000000049,0.016980431973934174,0.5491089820861816,0.5321285501122475,,,163
train_000274,line_length,channel_local,all,17.873815,17.5,-0.37381500000000045,0.37381500000000045,0.24979913234710693,-0.1227211281657219,-0.3725202605128288,0.0,-0.28305405378341675,124
train_000274,line_length,channel_local,line_clean,17.873815,17.5,-0.37381500000000045,0.37381500000000045,0.26342034339904785,-0.11911264061927795,-0.3825329840183258,,,66
train_000274,rms_change,channel_local,all,17.873815,17.375,-0.49881500000000045,0.49881500000000045,1.3891117572784424,1.1934740543365479,-0.19563770294189453,0.0,0.0021758079528808594,124
